Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 11:39:52,2019-04-17 11:40:08,16.511s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 11:39:52,2019-04-17 11:39:52,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 11:39:52,2019-04-17 11:39:52,0.001s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 11:39:52,2019-04-17 11:39:52,0.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:39:52,2019-04-17 11:39:52,0.065s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:52,2019-04-17 11:39:53,1.002s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:53,2019-04-17 11:39:54,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:39:54,2019-04-17 11:39:54,0.096s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:54,2019-04-17 11:39:55,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:39:55,2019-04-17 11:39:55,0.093s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:55,2019-04-17 11:39:56,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:39:56,2019-04-17 11:39:56,0.089s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:56,2019-04-17 11:39:57,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:39:57,2019-04-17 11:39:57,0.138s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:57,2019-04-17 11:39:58,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:39:58,2019-04-17 11:39:58,0.168s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:58,2019-04-17 11:39:59,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:39:59,2019-04-17 11:39:59,0.154s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:59,2019-04-17 11:40:00,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:40:00,2019-04-17 11:40:01,0.184s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:01,2019-04-17 11:40:02,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:40:02,2019-04-17 11:40:02,0.116s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:02,2019-04-17 11:40:04,2.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:40:04,2019-04-17 11:40:04,0.117s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:04,2019-04-17 11:40:05,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:40:05,2019-04-17 11:40:05,0.093s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:05,2019-04-17 11:40:06,1.001s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 11:40:06,2019-04-17 11:40:06,0.058s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 11:40:06,2019-04-17 11:40:06,0.003s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 11:40:08,2019-04-17 11:40:25,16.512s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 11:40:08,2019-04-17 11:40:08,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 11:40:08,2019-04-17 11:40:08,0.014s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 11:40:08,2019-04-17 11:40:08,0.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:40:08,2019-04-17 11:40:08,0.088s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:08,2019-04-17 11:40:09,1.002s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:09,2019-04-17 11:40:10,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:40:10,2019-04-17 11:40:10,0.095s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:10,2019-04-17 11:40:11,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:40:11,2019-04-17 11:40:11,0.111s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:11,2019-04-17 11:40:12,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:40:12,2019-04-17 11:40:13,0.078s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:13,2019-04-17 11:40:14,1.004s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:40:14,2019-04-17 11:40:14,0.139s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:14,2019-04-17 11:40:15,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:40:15,2019-04-17 11:40:15,0.141s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:15,2019-04-17 11:40:16,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:40:16,2019-04-17 11:40:16,0.149s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:16,2019-04-17 11:40:17,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:40:17,2019-04-17 11:40:17,0.200s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:17,2019-04-17 11:40:18,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:40:18,2019-04-17 11:40:18,0.143s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:18,2019-04-17 11:40:20,2.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:40:20,2019-04-17 11:40:20,0.130s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:20,2019-04-17 11:40:21,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:40:21,2019-04-17 11:40:22,0.088s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:22,2019-04-17 11:40:23,1.001s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 11:40:23,2019-04-17 11:40:23,0.047s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 11:40:23,2019-04-17 11:40:23,0.003s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 11:40:25,2019-04-17 11:40:41,16.700s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 11:40:25,2019-04-17 11:40:25,0.004s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 11:40:25,2019-04-17 11:40:25,0.001s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 11:40:25,2019-04-17 11:40:25,0.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:40:25,2019-04-17 11:40:25,0.074s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:25,2019-04-17 11:40:26,1.002s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:26,2019-04-17 11:40:27,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:40:27,2019-04-17 11:40:27,0.085s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:27,2019-04-17 11:40:28,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:40:28,2019-04-17 11:40:28,0.104s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:28,2019-04-17 11:40:29,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:40:29,2019-04-17 11:40:29,0.122s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:29,2019-04-17 11:40:30,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:40:30,2019-04-17 11:40:30,0.175s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:30,2019-04-17 11:40:31,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:40:31,2019-04-17 11:40:31,0.179s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:31,2019-04-17 11:40:32,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:40:32,2019-04-17 11:40:33,0.132s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:33,2019-04-17 11:40:34,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:40:34,2019-04-17 11:40:34,0.279s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:34,2019-04-17 11:40:35,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:40:35,2019-04-17 11:40:35,0.111s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:35,2019-04-17 11:40:37,2.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:40:37,2019-04-17 11:40:37,0.114s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:37,2019-04-17 11:40:38,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:40:38,2019-04-17 11:40:38,0.121s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:38,2019-04-17 11:40:39,1.001s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 11:40:39,2019-04-17 11:40:39,0.038s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 11:40:39,2019-04-17 11:40:39,0.009s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/003_Add_user_uique",Chrome 73.0.3683.75,"验证当必填项为空的时候，应该对应弹出提示；
验证邮箱格式不对的时候，演出对应提示；验证号码只能支持数字输入，其他字符无法输入；",2019-04-17 11:40:41,2019-04-17 11:41:04,23.087s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 11:40:41,2019-04-17 11:40:41,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 11:40:42,2019-04-17 11:40:42,0.001s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 11:40:42,2019-04-17 11:40:42,0.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:40:42,2019-04-17 11:40:42,0.175s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:42,2019-04-17 11:40:43,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:40:43,2019-04-17 11:40:43,0.096s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:43,2019-04-17 11:40:44,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:40:44,2019-04-17 11:40:44,0.090s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:44,2019-04-17 11:40:45,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:40:45,2019-04-17 11:40:45,0.077s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:45,2019-04-17 11:40:46,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:40:46,2019-04-17 11:40:46,0.193s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:46,2019-04-17 11:40:47,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:40:47,2019-04-17 11:40:47,0.141s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:47,2019-04-17 11:40:48,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:40:48,2019-04-17 11:40:48,0.159s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:48,2019-04-17 11:40:49,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:40:49,2019-04-17 11:40:50,0.155s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:50,2019-04-17 11:40:51,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:40:51,2019-04-17 11:40:51,0.097s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/user_info/tips_save), 10))",Chrome 73.0.3683.75,,2019-04-17 11:40:51,2019-04-17 11:40:52,1.127s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:52,2019-04-17 11:40:53,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:40:53,2019-04-17 11:40:53,0.066s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:53,2019-04-17 11:40:54,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:40:54,2019-04-17 11:40:54,0.122s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:54,2019-04-17 11:40:55,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:40:55,2019-04-17 11:40:55,0.081s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:55,2019-04-17 11:40:56,1.004s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:40:56,2019-04-17 11:40:56,0.107s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:56,2019-04-17 11:40:57,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:40:57,2019-04-17 11:40:57,0.129s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:57,2019-04-17 11:40:58,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:40:58,2019-04-17 11:40:58,0.114s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:40:58,2019-04-17 11:40:59,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:40:59,2019-04-17 11:41:00,0.253s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:00,2019-04-17 11:41:01,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:41:01,2019-04-17 11:41:01,0.247s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:01,2019-04-17 11:41:01,0.162s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/user_info/save_email), 10))",Chrome 73.0.3683.75,,2019-04-17 11:41:01,2019-04-17 11:41:02,1.169s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 11:41:02,2019-04-17 11:41:02,0.004s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/003_Add_user_uique",Chrome 73.0.3683.75,"验证当必填项为空的时候，应该对应弹出提示；
验证邮箱格式不对的时候，演出对应提示；验证号码只能支持数字输入，其他字符无法输入；",2019-04-17 11:41:04,2019-04-17 11:41:27,22.736s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 11:41:04,2019-04-17 11:41:04,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 11:41:04,2019-04-17 11:41:04,0.002s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 11:41:04,2019-04-17 11:41:04,0.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:04,2019-04-17 11:41:04,0.058s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:04,2019-04-17 11:41:05,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:05,2019-04-17 11:41:06,0.098s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:06,2019-04-17 11:41:07,1.032s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:07,2019-04-17 11:41:07,0.089s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:07,2019-04-17 11:41:08,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:08,2019-04-17 11:41:08,0.087s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:08,2019-04-17 11:41:09,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:41:09,2019-04-17 11:41:09,0.119s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:09,2019-04-17 11:41:10,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:41:10,2019-04-17 11:41:10,0.138s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:10,2019-04-17 11:41:11,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:41:11,2019-04-17 11:41:11,0.104s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:11,2019-04-17 11:41:12,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:41:12,2019-04-17 11:41:12,0.098s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:12,2019-04-17 11:41:13,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:13,2019-04-17 11:41:13,0.101s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/user_info/tips_save), 10))",Chrome 73.0.3683.75,,2019-04-17 11:41:13,2019-04-17 11:41:14,1.121s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:14,2019-04-17 11:41:15,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:15,2019-04-17 11:41:16,0.103s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:16,2019-04-17 11:41:17,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:17,2019-04-17 11:41:17,0.097s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:17,2019-04-17 11:41:18,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:18,2019-04-17 11:41:18,0.084s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:18,2019-04-17 11:41:19,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:19,2019-04-17 11:41:19,0.352s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:19,2019-04-17 11:41:20,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:41:20,2019-04-17 11:41:20,0.129s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:20,2019-04-17 11:41:21,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:41:21,2019-04-17 11:41:21,0.123s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:21,2019-04-17 11:41:22,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:41:22,2019-04-17 11:41:23,0.294s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:23,2019-04-17 11:41:24,1.005s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:41:24,2019-04-17 11:41:24,0.171s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:24,2019-04-17 11:41:24,0.062s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/user_info/save_email), 10))",Chrome 73.0.3683.75,,2019-04-17 11:41:24,2019-04-17 11:41:25,1.121s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 11:41:25,2019-04-17 11:41:25,0.002s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/003_Add_user_uique",Chrome 73.0.3683.75,"验证当必填项为空的时候，应该对应弹出提示；
验证邮箱格式不对的时候，演出对应提示；验证号码只能支持数字输入，其他字符无法输入；",2019-04-17 11:41:27,2019-04-17 11:41:50,22.509s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 11:41:27,2019-04-17 11:41:27,0.002s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 11:41:27,2019-04-17 11:41:27,0.002s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 11:41:27,2019-04-17 11:41:27,0.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:27,2019-04-17 11:41:27,0.088s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:27,2019-04-17 11:41:28,1.004s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:28,2019-04-17 11:41:28,0.083s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:28,2019-04-17 11:41:29,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:29,2019-04-17 11:41:29,0.081s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:29,2019-04-17 11:41:30,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:30,2019-04-17 11:41:31,0.087s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:31,2019-04-17 11:41:32,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:41:32,2019-04-17 11:41:32,0.105s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:32,2019-04-17 11:41:33,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:41:33,2019-04-17 11:41:33,0.147s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:33,2019-04-17 11:41:34,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:41:34,2019-04-17 11:41:34,0.188s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:34,2019-04-17 11:41:35,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:41:35,2019-04-17 11:41:35,0.174s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:35,2019-04-17 11:41:36,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:36,2019-04-17 11:41:36,0.086s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/user_info/tips_save), 10))",Chrome 73.0.3683.75,,2019-04-17 11:41:36,2019-04-17 11:41:37,1.118s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:37,2019-04-17 11:41:38,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:38,2019-04-17 11:41:38,0.080s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:38,2019-04-17 11:41:39,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:39,2019-04-17 11:41:40,0.109s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:40,2019-04-17 11:41:41,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:41,2019-04-17 11:41:41,0.083s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:41,2019-04-17 11:41:42,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:42,2019-04-17 11:41:42,0.084s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:42,2019-04-17 11:41:43,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:41:43,2019-04-17 11:41:43,0.125s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:43,2019-04-17 11:41:44,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:41:44,2019-04-17 11:41:44,0.127s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:44,2019-04-17 11:41:45,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:41:45,2019-04-17 11:41:45,0.167s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:45,2019-04-17 11:41:46,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:41:46,2019-04-17 11:41:46,0.240s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:46,2019-04-17 11:41:46,0.085s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/user_info/save_email), 10))",Chrome 73.0.3683.75,,2019-04-17 11:41:46,2019-04-17 11:41:48,1.117s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 11:41:48,2019-04-17 11:41:48,0.004s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/003_Add_user_uique",Chrome 73.0.3683.75,"验证当必填项为空的时候，应该对应弹出提示；
验证邮箱格式不对的时候，演出对应提示；验证号码只能支持数字输入，其他字符无法输入；",2019-04-17 11:41:50,2019-04-17 11:42:12,22.583s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 11:41:50,2019-04-17 11:41:50,0.004s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 11:41:50,2019-04-17 11:41:50,0.002s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 11:41:50,2019-04-17 11:41:50,0.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:50,2019-04-17 11:41:50,0.066s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:50,2019-04-17 11:41:51,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:51,2019-04-17 11:41:51,0.125s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:51,2019-04-17 11:41:52,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:52,2019-04-17 11:41:52,0.106s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:52,2019-04-17 11:41:53,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:53,2019-04-17 11:41:53,0.079s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:53,2019-04-17 11:41:54,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:41:54,2019-04-17 11:41:54,0.163s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:54,2019-04-17 11:41:55,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:41:55,2019-04-17 11:41:55,0.113s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:55,2019-04-17 11:41:56,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:41:56,2019-04-17 11:41:57,0.151s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:57,2019-04-17 11:41:58,1.000s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:41:58,2019-04-17 11:41:58,0.158s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:41:58,2019-04-17 11:41:59,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:41:59,2019-04-17 11:41:59,0.120s,PASSED
